,Contrast,Homogeneity,Energy,Correlation,Hue_Mean,Saturation_Mean,Value_Mean,Label
19,31.76086279880478,0.3574021240839426,0.09829936026854053,0.9940760061659214,31.062529026810218,209.52438252058263,137.8088241503061,1
20,53.64667890936254,0.39430289632564963,0.1142668560324937,0.9919070132001803,32.93004527424977,194.31199166633277,130.57001482431187,1
21,623.6726064492032,0.5340791699081415,0.4327908672058039,0.9231672499874005,43.526889040163375,141.63930759505982,142.75469221044443,1
22,27.503952938247007,0.42265792587671547,0.09462708616577219,0.9952207740839596,31.135320790471035,196.19727937195452,138.86731862479698,1
23,24.391340886454188,0.4067713230999158,0.07731241016068142,0.9964911419952944,34.04070871124235,183.1879772199958,117.50284750052731,1
24,145.31432084163347,0.3912426023981271,0.08396543059123006,0.9703359094722399,31.65492119089317,186.8383187390543,141.33919439579685,1
25,25.517741533864537,0.3961385577143793,0.08302740012292334,0.9963990529638294,33.635923476617855,188.11717642890883,124.06911313179027,1
26,40.26142305776893,0.33144043787415933,0.07304039972810826,0.9939517410099842,34.31378986866792,185.47232645403378,124.58029165955995,1
27,53.48790774402391,0.3159228354456769,0.07556697867523825,0.9908384653930965,32.704397435250165,195.95971121320744,120.32119957590751,1
28,64.45875871513944,0.38089726702422344,0.10566027210994598,0.9904731530563715,33.66950710108605,178.6854358117516,112.81966026176552,1
29,54.648079556772906,0.3818903900022298,0.08073802094059904,0.9914982459432844,31.406239441378535,208.0264106318279,119.07123549949318,1
30,96.62998007968127,0.3557226578449853,0.08734657728809649,0.9835600906547213,32.7421245855045,197.89975130270014,122.83366887730934,1
31,108.0542673057769,0.7436765925357558,0.6968828557998388,0.9870808719189587,39.34728063814358,127.81863669325598,121.34517766497461,1
32,40.79082109063744,0.36556712390260526,0.11620634547608866,0.9930230012435954,31.40292880510983,188.3759152515968,143.09802149867582,1
33,131.50080926294822,0.3522522828404134,0.10023741380620729,0.9797872611460557,31.654184231769666,195.85980805453403,122.21454838999013,1
34,94.6527172559761,0.3882692957280578,0.13873265102294277,0.9845937153278,31.38765951169138,172.4182710039094,138.11433207936858,1
35,78.40172124003983,0.34778829268033074,0.08585533001339274,0.9898051576700466,32.60043894157108,193.61716841277072,111.32614186922854,1
36,64.59835657370517,0.38595137608871044,0.08399156811956138,0.9897101847578109,31.14608614481931,206.4297239631951,115.25903453793839,1
37,66.41621015936255,0.31087803849521906,0.08585492801784272,0.9898413481178163,32.82289875594215,180.7193284110448,122.24582785475877,1
38,36.22144235557769,0.34036456278925536,0.07701311218295231,0.9927764962220529,30.05482834300047,179.96829440351152,139.69767988712965,1
39,75.15201693227093,0.3812679635760228,0.10319192804721407,0.9858602487374215,30.837682735290564,187.25329225564818,130.33176271595988,1
40,477.94906312251,0.20217961072373247,0.033356426346090685,0.8724491346775463,37.38758103036506,171.36301603548276,75.36267485499829,1
41,588.7351842629482,0.271453685041553,0.04536253161056595,0.8324084004827151,35.069156991418474,157.03937405350834,69.73094396769308,1
42,749.1111958416335,0.3117517193441322,0.05877033708334014,0.8383189118398967,38.61008403361345,158.24453781512605,88.66274509803921,1
43,603.7495331175298,0.24362546065142418,0.031870526559828485,0.8739304984636156,41.53458737864078,132.9617718446602,78.09304207119742,1
44,541.6339641434263,0.37859987032108966,0.07169086959665924,0.8887950176726825,42.70780520346898,147.6606626639982,76.3302201467645,1
45,650.4503392679283,0.24241861025691397,0.028970890156536738,0.8744437830431676,48.28675681476712,122.4801459540674,78.38699291693496,1
46,840.4892305776891,0.3929324180283118,0.06882144463828262,0.7554926598437006,41.894133215703576,132.37626819585356,71.00397000441112,1
47,606.1460097111553,0.3605714907289511,0.05809558569544795,0.7922053401474368,37.25834084761046,154.87691614066728,82.66816952209197,1
48,706.2685041085656,0.29827999403710903,0.048317090149851735,0.8007593106468962,43.744387427838355,158.1170622193714,73.55291853752405,1
49,661.1456828934264,0.21876707615340032,0.032900091256313,0.7170045764056284,40.450331125827816,178.38169777242624,64.11619506321493,1
50,721.4329712400399,0.6318334649270817,0.16606448145100433,0.8162091381935811,39.43305850019631,156.04475853945817,88.76010993325481,1
51,501.6155845368526,0.2361052102480547,0.03006556560599076,0.8222191362320584,40.42411101474415,163.47571552471814,65.76756287944492,1
52,565.9421532619522,0.38665367869405387,0.057980184274847,0.8008107843381378,34.871244635193136,115.43991416309012,84.5912017167382,1
53,470.66960283864535,0.2841682256856906,0.04386600508522553,0.8625327628896069,39.593023255813954,154.44883720930233,50.61937984496124,1
54,512.972796314741,0.3542766831312929,0.060002946220661976,0.8179813103527647,43.011487650775415,114.54279149913843,76.17288914417001,1
55,444.1423680278885,0.24799899923876445,0.03685616962275137,0.8506350800159934,42.40811153358682,153.39860583016477,73.42585551330798,1
56,412.4038066484063,0.215817279972918,0.02404057132097871,0.8984565277470287,38.77933520224269,161.4965959150981,63.501401682018425,1
57,522.7082607071712,0.20815446460599507,0.04277187493255822,0.8825784043900955,42.114558472553696,184.14518695306285,83.94132856006364,1
58,526.9135333665338,0.18693115757196052,0.03250971474952352,0.7797901115988891,35.214285714285715,189.24126984126985,54.65714285714286,1
59,455.4622136454184,0.11821664481322298,0.02021013363655999,0.8274375732666546,39.842664092664094,119.5926640926641,58.72779922779923,1
60,320.7337836155379,0.13705011977170928,0.02271519300471305,0.8707817524093514,35.73551637279597,148.5390428211587,51.27455919395466,1
61,475.5813464890438,0.26863389965356504,0.03128170619220774,0.8876287900063928,41.991789819376024,163.1206896551724,66.46113847837985,1
62,532.0372416583666,0.1842727232526319,0.03188223329539002,0.9091431503399788,47.17959427207637,119.20674224343675,48.24075178997613,1
63,413.96991720617535,0.17250368217784792,0.023565460697912943,0.8891268299859182,39.74355300859599,160.51337153772684,56.98089780324737,1
64,494.6237861055776,0.15354573634558233,0.02822057692532169,0.8677116338630326,46.24960085151677,162.05854177754125,53.931878658861095,1
65,554.0462058017929,0.16557924831742324,0.02725469713635684,0.825498603696433,39.31895352073476,178.76843863067074,67.43723907598107,1
66,556.0766309760957,0.27326866930578897,0.044572113897263455,0.8888257814143419,47.02644103648863,143.0988894764675,68.3572184029614,1
67,649.7898250747013,0.16683149734758157,0.03455537488197761,0.8565430770080501,49.37836290784202,131.35813775996948,71.58423964892197,1
68,643.8399526892431,0.1976421159253743,0.04433199638648523,0.8406371045672256,56.68254847645429,140.15124653739613,62.840443213296396,1
69,585.0641029631474,0.3050690059283102,0.05917334664408944,0.8661413668831183,36.27423603793467,145.98603793466808,68.05716543730243,1
70,305.0493183515936,0.1864298807772654,0.03282348686088531,0.8817651024187853,44.83464203233256,166.8092378752887,53.18290993071594,1
71,304.7567231075697,0.18654756878062964,0.031243227377687945,0.8717157885608185,42.448872574724696,180.70844257996853,48.807026743576294,1
72,496.0852060507968,0.16756932937875094,0.029169713022353525,0.8676872464348819,40.35702951443986,141.8841637575373,63.82957791177404,1
73,378.37398842131466,0.24563133141906218,0.03161672718219016,0.9085929537241121,41.24485294117647,169.35404411764705,56.80514705882353,1
74,508.2204774651395,0.17018490597594385,0.02881168841281599,0.8742748703927001,39.541056218057925,159.375468483816,64.62419080068143,1
75,413.9818849601594,0.1960690538288017,0.025145896675406204,0.8522144639254542,40.114749262536876,143.40442477876107,68.38466076696166,1
76,451.4369553037848,0.19473586273907975,0.021730758567329644,0.8927101053001186,38.35891381345927,152.16706021251477,61.206021251475796,1
77,357.26274589143424,0.21235264657511396,0.03501789366129035,0.8840348553684885,39.25,184.54793315743183,97.82255936675462,1
78,515.1988452440239,0.13620242772971944,0.024993416353796052,0.8410461088770906,39.300213675213676,139.28846153846155,54.29433760683761,1
79,583.2798960408365,0.26479983337551816,0.0408172249832093,0.8634242251024303,42.24376731301939,141.65817174515234,57.097783933518,1
80,705.9682831175301,0.12134853912129893,0.024065301820174453,0.739467192549514,38.24534284581847,195.58224336107807,64.32342449464923,1
81,493.933951693227,0.32278243288289343,0.04317582434351373,0.906348220148847,40.821832884097034,157.76630727762804,52.74797843665768,1
82,525.8934574203187,0.1375900071996942,0.020681734091958306,0.8413818942311722,40.40651744568795,155.80250164581963,55.13034891375905,1
83,286.1581175298805,0.22477346578207627,0.024029141488043332,0.9215469230924398,43.15423683507084,170.66880513231757,67.03448275862068,1
84,320.24970430776887,0.15956230346475686,0.023124867790826693,0.854393796302122,36.27595155709343,186.4749134948097,65.00951557093425,1
85,524.9507283366535,0.2509535477596255,0.04016695320061171,0.8736184704446301,43.14540631782011,154.38027489751627,62.94815529298288,1
86,484.5687562250997,0.12281529082414669,0.02516217629812882,0.8603874470713696,38.445851804939835,171.82457251424952,58.08486383787207,1
87,446.3251680776892,0.13355156169505045,0.0286012504354496,0.80082381702413,38.94948665297741,165.59753593429159,55.17371663244353,1
88,396.52648779880485,0.1932421664047924,0.032903355988798365,0.86959793670662,39.62826797385621,135.5392156862745,54.376633986928105,1
89,464.378890687251,0.29175749578270593,0.037640655240611394,0.846769894992377,40.09641158668396,187.33030696065717,59.72200605274535,1
90,333.1570281374502,0.17199736429682835,0.0248629661762845,0.8721114094880459,43.49305555555556,149.27951388888889,52.364583333333336,1
91,430.46896787848607,0.17475129492346667,0.024203347160915982,0.8878332670828374,42.729719484457924,141.2907505686126,60.28013646702047,1
92,531.4425112051792,0.21788296850891678,0.04648204693806342,0.8129936713863566,42.14264264264264,164.65765765765767,47.92192192192192,1
93,283.4031063247012,0.16722204068345103,0.02552484177507831,0.8277520815700797,44.94746835443038,158.16582278481013,45.82848101265823,1
94,510.069892305777,0.12213718014525063,0.023813281792231463,0.8038036122612118,39.543844856661046,166.3220910623946,51.22596964586847,1
95,474.3846800298806,0.2194706507163722,0.031596468310124894,0.8067718782758156,37.55100368701352,159.97951659156084,69.82056534207292,1
96,622.8148344123506,0.16901295535941166,0.03559852034267819,0.8839844390772639,45.1268115942029,131.8677536231884,64.59873188405797,1
97,267.9497011952192,0.2102820889390202,0.031859763890985646,0.8931426688520947,41.018115942028984,182.73993558776166,51.750402576489535,1
98,669.0212120268926,0.1370708434895729,0.02458176725139891,0.8117990214647023,41.267193155643305,230.4468575189207,87.10365251727542,1
99,231.3608845866534,0.23211477961460503,0.0411854119803076,0.859431082759386,36.51743119266055,109.18440366972477,70.90733944954128,1
100,1447.231106822709,0.4593838911975678,0.12452265667493567,0.6936970511503814,34.54588910133843,231.3413001912046,98.66013384321224,1
101,546.7279164591635,0.15855065160782036,0.02989035515330344,0.8536929532679868,45.10407597942224,146.12504946576968,54.88761377127028,1
102,495.35918824701196,0.20844060578201215,0.055619062641376865,0.7410622435424008,44.49363425925926,126.62326388888889,95.19849537037037,1
103,416.93471426792826,0.1266908903133764,0.023904982783466085,0.8112854807440049,43.2,150.05205479452056,65.60958904109589,1
104,422.71213583167344,0.16349172753832075,0.02266140934364581,0.8507211400744107,35.38220277169949,145.05324580598105,57.901531728665205,1
105,786.5059605328688,0.16594507924708898,0.034818552989075345,0.7081701523618673,40.93329938900204,224.76883910386965,62.15224032586558,1
106,571.7315114541832,0.20078478627330706,0.03326651815477063,0.6974381563145882,36.11269035532995,192.77055837563452,71.94822335025381,1
107,711.4004450946214,0.13916035529845036,0.029109933769057413,0.7907917167829732,37.85767326732673,200.44616336633663,52.30074257425743,1
108,453.86970866533864,0.13227634605339908,0.025754318371175693,0.8227425375647669,38.73916133617626,156.7818052594172,55.34470504619758,1
109,339.7038720119523,0.1618371615936596,0.028304424321882318,0.8818992669809317,31.78857919782461,189.7477906186268,57.32698844323589,1
110,815.8794509462152,0.11573846779233032,0.024537443896698385,0.7197887151134854,38.8671875,188.9169921875,65.67041015625,1
111,458.36345244023903,0.1378458839193696,0.025949737148528336,0.8954989771671082,41.36852540272615,205.60223048327137,62.40173482032218,1
112,770.1129544322712,0.21077093076410983,0.03945907158955303,0.8101167340453183,31.622448979591837,171.18367346938774,83.39041703637977,1
113,897.0646009711155,0.3969584258657156,0.04734561569441896,0.7732502608131582,30.38218714768884,229.59639233370913,64.86527621195039,1
114,599.6360806772909,0.1431278728157678,0.026957405966077683,0.7501561289528417,37.3050505050505,199.81616161616162,66.40555555555555,1
115,503.9481449203189,0.16745214763605515,0.02482367988394879,0.8784498573133813,42.79068764820004,154.66091830135804,78.04181935762017,1
116,485.2156063247013,0.16106577853282705,0.029911808038346952,0.6858472721089365,37.97626339969372,198.82542113323123,53.69678407350689,1
117,511.6001774153386,0.1508197697272776,0.02469666315284059,0.8302494226248691,41.54190340909091,195.94069602272728,55.61931818181818,1
118,979.2561317231076,0.17418139475230152,0.0352695569815346,0.8188210355044906,44.619557458957885,230.03104925053532,58.27658815132049,1
119,755.7188433764941,0.3807228682692418,0.08179068441090565,0.7859718559124568,37.20319001386962,145.2122052704577,66.35575589459084,1
120,113.83883217131473,0.377254204630317,0.12184048266125481,0.9837866013468107,32.0947838746925,167.42527235302978,117.43802399718861,2
121,111.58760271414343,0.4163992622350423,0.14959734351708587,0.9788170153357388,33.259123626720545,168.07627225659806,131.67533779517615,2
122,114.49754108565739,0.34574683074774404,0.0911976354659986,0.9808232681745127,32.078821005312626,145.73206988148755,126.99019207192481,2
123,172.24819472111554,0.3337949269973353,0.096155789465718,0.9776094909837715,31.878885879451833,169.23701338076566,115.94134292759833,2
124,93.76827066733067,0.3618586368207817,0.13053010686873273,0.9891726182811825,46.66611766858816,139.15676182633362,174.5664745173392,2
125,117.68021663346613,0.5507311791312303,0.36917804116650627,0.9879530270270555,40.42756585537537,176.7932425481225,138.40666540325418,2
126,92.23877925796813,0.3426322607936234,0.11241239265868112,0.9804877363875331,29.601272390921807,134.43762126065965,139.38546225691468,2
127,112.19668202191235,0.14012308261054174,0.02758882132278918,0.9111568624865471,32.05201505326949,152.8284598667821,175.27488118164632,2
128,56.20240911354581,0.35854280879254136,0.10406453882899383,0.9904103399690939,29.713336497389655,141.33964167062175,127.12446606549597,2
129,163.34999066235062,0.323343680005864,0.08883492978825841,0.9799513012617844,33.72186638388123,168.09620360551432,109.55045599151644,2
130,228.4906312250996,0.3357920591807204,0.23058436444810004,0.9803452112613247,40.031895808578554,219.60550779338786,122.11565434169754,2
131,45.18560134462152,0.4884465825762061,0.15904826523323898,0.9894686624085706,32.13568067992108,147.44650174533314,142.60593413264533,2
132,87.34407681772907,0.4545999974301528,0.1565502458044757,0.9841662937714056,29.89476266405004,158.45320740831596,133.91837360480804,2
133,83.26101842629481,0.5875925634957894,0.4446210941851509,0.9909516006783682,38.65483439774246,194.9288949948017,156.4643175404723,2
134,86.81598605577689,0.47072405613203033,0.1830063958073908,0.9830008251744803,29.453135100193922,139.41298570710336,132.15097320979675,2
135,255.31057021912358,0.2840442061535303,0.1427685544461262,0.9634866839663578,39.01112562773037,183.96286694157516,125.41736414485771,2
136,111.52371762948206,0.37649516197536903,0.09903968336753456,0.9799580370134506,29.921144637835372,151.46002128144713,143.5089306072813,2
137,60.0750124501992,0.1808984144887725,0.027828645286788856,0.9904851125877266,42.38331615016072,195.0525805082176,113.8156043422888,2
138,70.0652701693227,0.38445349513003535,0.07420361483368176,0.9859569190101384,32.44767480987954,160.82360858738812,127.71209368059762,2
139,96.94967006972112,0.39265446741217014,0.1250001148023475,0.9882519939304085,47.31967951927892,138.53397596394592,164.4054331497246,2
140,230.1466944721116,0.26063941276731833,0.09095264771017221,0.9839681419994141,43.27814745807825,217.73933989885546,99.94716529145595,2
141,38.86522659362549,0.43902232625442067,0.13711548594682105,0.9922633384481427,33.55254732739421,144.76343262806236,119.45684855233853,2
142,40.98736304780877,0.4582427986120545,0.15159245108171535,0.9888149309933387,28.801666179479685,150.331408944753,141.58886290558317,2
143,180.08447460159363,0.3226904080268553,0.08924370520089916,0.9633424256219497,30.75706439017934,143.31473760836477,135.04473562305606,2
144,122.20332731573707,0.37679904203433356,0.08955438109574923,0.9660564550366701,30.399594320486816,156.43782961460445,127.56267748478702,2
145,83.73616471613546,0.45802481322579947,0.1648090934915298,0.9852038359677305,29.87331004957188,157.06004957187923,135.20544164037855,2
146,96.84241160358566,0.3670754729251682,0.09076744448530003,0.9833463631587084,30.335955622793747,155.0449319213313,130.64967221381744,2
147,51.54555216633466,0.47755530419983017,0.15827789422092714,0.9893231585508302,32.1227100540272,145.02204558156865,145.1898404024095,2
148,72.77687686752988,0.4412304366897356,0.151711972985059,0.9862791346593289,29.78467642209398,152.87335119538335,137.32125927452597,2
149,204.31746451693226,0.23276211652734058,0.09118527272285344,0.9426419823920755,34.29285687332553,143.88581562959888,155.89923021772762,2
150,959.7233254482071,0.16614146510683656,0.05811481608776478,0.8934566342500885,41.61545392557958,143.48378141437755,109.09558250535748,2
151,76.48071775398407,0.5871976380355425,0.44403757611288225,0.9916367512466443,38.58928109406764,193.95431528368138,156.6849750508224,2
152,62.96532619521913,0.7995099657571121,0.7525414096106124,0.9809981979825746,40.79130582441841,127.17914756325352,192.00246221769402,2
153,44.25295692231076,0.4357180589151082,0.1302365681877595,0.9925221558380728,33.36650583031765,144.06830518697225,124.15721753116205,2
154,550.3194876743028,0.39776271399228613,0.24206093433903117,0.9539752023125401,34.12442440753152,159.24414764097494,94.94175365847778,2
155,53.76399091135459,0.3702626206726969,0.08688686810833816,0.9909665902770622,32.54753386148735,152.8076071215606,132.99761478831246,2
156,177.60551543824707,0.3389742009009692,0.22419909437614668,0.9839928543021217,41.151169666721856,214.73614494879013,125.26690635570168,2
157,101.79822895916335,0.41086546785632627,0.13222099326690037,0.9846468893415392,33.633857779980175,166.89816650148663,111.27836967294351,2
158,339.5684760956175,0.21614119236251228,0.08991431874838936,0.9201030448909335,29.303748365216236,150.88961053354907,161.89849932391994,2
159,70.0652701693227,0.38445349513003535,0.07420361483368176,0.9859569190101384,32.44767480987954,160.82360858738812,127.71209368059762,2
160,44.25295692231076,0.4357180589151082,0.1302365681877595,0.9925221558380728,33.36650583031765,144.06830518697225,124.15721753116205,2
161,72.77687686752988,0.4412304366897356,0.151711972985059,0.9862791346593289,29.78467642209398,152.87335119538335,137.32125927452597,2
162,40.98736304780877,0.4582427986120545,0.15159245108171535,0.9888149309933387,28.801666179479685,150.331408944753,141.58886290558317,2
163,180.08447460159363,0.3226904080268553,0.08924370520089916,0.9633424256219497,30.75706439017934,143.31473760836477,135.04473562305606,2
164,38.86522659362549,0.43902232625442067,0.13711548594682105,0.9922633384481427,33.55254732739421,144.76343262806236,119.45684855233853,2
165,339.5684760956175,0.21614119236251228,0.08991431874838936,0.9201030448909335,29.303748365216236,150.88961053354907,161.89849932391994,2
166,96.84241160358566,0.3670754729251682,0.09076744448530003,0.9833463631587084,30.335955622793747,155.0449319213313,130.64967221381744,2
167,83.73616471613546,0.45802481322579947,0.1648090934915298,0.9852038359677305,29.87331004957188,157.06004957187923,135.20544164037855,2
168,114.49754108565739,0.34574683074774404,0.0911976354659986,0.9808232681745127,32.078821005312626,145.73206988148755,126.99019207192481,2
169,111.58760271414343,0.4163992622350423,0.14959734351708587,0.9788170153357388,33.259123626720545,168.07627225659806,131.67533779517615,2
170,113.83883217131473,0.377254204630317,0.12184048266125481,0.9837866013468107,32.0947838746925,167.42527235302978,117.43802399718861,2
171,550.3194876743028,0.39776271399228613,0.24206093433903117,0.9539752023125401,34.12442440753152,159.24414764097494,94.94175365847778,2
172,112.19668202191235,0.14012308261054174,0.02758882132278918,0.9111568624865471,32.05201505326949,152.8284598667821,175.27488118164632,2
173,111.58760271414343,0.4163992622350423,0.14959734351708587,0.9788170153357388,33.259123626720545,168.07627225659806,131.67533779517615,2
174,104.73312998007968,0.42299567522096293,0.14122490692820314,0.983208006942048,29.798094200925675,179.57522461203376,129.46648516199292,2
175,255.31057021912358,0.2840442061535303,0.1427685544461262,0.9634866839663578,39.01112562773037,183.96286694157516,125.41736414485771,2
176,117.68021663346613,0.5507311791312303,0.36917804116650627,0.9879530270270555,40.42756585537537,176.7932425481225,138.40666540325418,2
177,76.48071775398407,0.5871976380355425,0.44403757611288225,0.9916367512466443,38.58928109406764,193.95431528368138,156.6849750508224,2
178,488.89344185756966,0.32260135394014255,0.198659558114547,0.9119152962149495,29.226180748488314,152.9134390150896,165.96328376096312,2
179,478.8500996015936,0.2910596692387513,0.16123988233784503,0.9450337156861707,39.242082616179005,190.00176419965575,120.5032917383821,2
180,492.48915276394416,0.416448824556299,0.253900765538352,0.9639539968002959,34.02889576883385,158.82122100917928,99.00985823692358,2
181,1620.4595524153385,0.10534259699911966,0.024225104772166384,0.7965594351182959,41.560354146291246,155.9274206001956,107.43794718690482,2
182,76.73879482071715,0.5519799165623336,0.4137625725804486,0.9918330369612712,38.5032207325294,196.50853868624074,155.19650213467156,2
183,128.81586155378486,0.3328354605836472,0.05998163096453736,0.9805346154883577,32.47537706705433,186.02592525289236,123.77515294687745,2
184,76.73879482071715,0.5519799165623336,0.4137625725804486,0.9918330369612712,38.5032207325294,196.50853868624074,155.19650213467156,2
185,133.13975348605578,0.48937897741891084,0.17511511881146544,0.9760127569305806,32.16325520994373,156.18044647826355,145.7127574052316,2
186,408.16910483067727,0.38802395957973296,0.15729380590562922,0.9498112547065963,31.945912305516266,182.73256011315416,122.36362093352193,2
187,164.72631349601596,0.38504907651629516,0.10963278584799663,0.9806732055446378,33.55318752330061,205.81614266186156,103.119485522555,2
188,91.6140438247012,0.4340406798229031,0.1657195741537514,0.9872857925032554,29.614604105571846,213.5024633431085,118.1949560117302,2
189,1188.0008870766933,0.2422779099525461,0.14766881832292378,0.9023800163759677,42.05193307883477,143.79854474648357,110.92390663831314,2
190,347.08610869023903,0.4372561011787337,0.1407393012591166,0.9432808819314517,32.20216833095578,173.38847360912982,133.48262482168332,2
191,118.4131598605578,0.3868866913736406,0.11836223100101757,0.9866359743128638,33.389435548796854,196.6019769210126,111.00957151802487,2
192,92.90836653386455,0.4599454621238425,0.1442529539858224,0.983207538799602,32.128220652539525,171.77201479986545,133.14389505549948,2
193,260.15794633964146,0.44683090949215315,0.2939190034925348,0.9817674684523148,33.901275987240126,160.32265427345726,94.30871191288087,2
194,173.39744148406373,0.43527771735343795,0.16288971324877152,0.9746748810767791,29.420615179275618,147.27003579445488,138.65655523873082,2
195,142.24240537848607,0.48808457836272456,0.16688740833695423,0.9682992811460726,32.086755301245375,163.66156176371592,136.29602827330865,2
196,498.37633839641444,0.49556972184066844,0.3788327755723418,0.9642140859605723,34.02227000913188,159.54255162459128,97.0121365658232,2
197,169.88587836155378,0.3923263420842973,0.13479394323562074,0.9773577320754692,29.673485405935736,205.16311012999753,120.36683836154035,2
198,67.23267866035856,0.4047629536059558,0.12103834716022223,0.9929091310547897,33.42088105726872,188.2564757709251,121.38361233480177,2
199,70.49942417828686,0.42804218772375147,0.11611815435219085,0.9918602875955217,33.33985630001752,219.61387931538056,101.01022255972896,2
200,253.11328125000006,0.34670399304361943,0.09791148717251476,0.9643153466185148,29.986799493100534,169.8071317938609,145.27488735567445,2
201,443.6784891683267,0.7077724847324529,0.6778280869696316,0.8672675898772869,40.74543186321274,127.79283774858736,199.49541351728186,2
202,114.09994397410358,0.3915796795753348,0.1213698545320497,0.98642460409761,33.577881521670555,204.98391268689673,103.36123903854646,2
203,136.0926450448207,0.39980991325308735,0.11087328424521706,0.9769368596209415,29.985967437258253,166.8300800575695,137.1962309975713,2
204,219.73225846613548,0.30392952001247475,0.07827204120831056,0.9601623729973497,30.64760756441173,140.65661886026146,142.06295215128824,2
205,183.4201164093626,0.4226149935139277,0.1631214041305636,0.9740271851800639,29.75314014984575,183.11007051564565,129.47565006610841,2
206,71.66277079183267,0.6186943758751278,0.49860104375696684,0.9915918669101674,38.84286086051353,195.82512144344204,157.90067661346288,2
207,171.40052290836658,0.30666531056328605,0.1223800326558709,0.9716960263087367,39.22000867029242,186.62971939780877,126.09342240088279,2
208,109.33872323207174,0.5636699610891333,0.4418989873194815,0.9884621226251761,38.71845496924825,201.06616523680808,154.79974145022916,2
209,76.53388010458168,0.3568823504702958,0.10139989399146311,0.9904340608939203,47.285687955027186,138.71207722790527,166.95018892267993,2
210,74.2523344123506,0.5152465293780326,0.36916246539713,0.9918843875240603,38.29459962756052,195.0322329439648,158.7532419163704,2
211,142.74193849601593,0.49291590078391506,0.29865602638177174,0.9847996005257541,40.361225225225226,183.27375375375377,135.91762162162163,2
212,146.38653199701193,0.1221705892077258,0.023869013361720877,0.9277329188038107,31.591461424759565,167.14489470754228,170.18227017065632,2
213,126.68693974103589,0.40616864672299374,0.149510628651253,0.982925512425238,29.274493243243242,180.7897609147609,120.55671777546777,2
214,86.79486740537851,0.6054609196234829,0.5074553200663003,0.9892154218037632,38.32599851262085,192.73257797803927,165.83752570103678,2
215,227.3975815488048,0.3088428873550543,0.08273167909618892,0.9609263836591735,30.695252403846155,142.15138221153848,143.64453125,2
216,338.7190768177291,0.21440970049285968,0.11007636114354725,0.9322632795890895,29.159389881654015,175.2507661841671,157.5603281625725,2
217,333.81380727091636,0.1365526570972021,0.04472725264339311,0.8704984787774198,29.32092483312373,165.1448582760956,164.99810389861662,2
218,338.7190768177291,0.21440970049285968,0.11007636114354725,0.9322632795890895,29.159389881654015,175.2507661841671,157.5603281625725,2
219,358.7055683515936,0.38942459947117813,0.1510564383334688,0.948625320263271,33.21699158174568,183.37095702259637,134.75193841382367,2
220,333.81380727091636,0.1365526570972021,0.04472725264339311,0.8704984787774198,29.32092483312373,165.1448582760956,164.99810389861662,2
